# Time,Mouse_x,Mouse_y,Mouse_x_dist,Mouse_y_dist,Target_x,Target_y
1.166900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.167400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.167800000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.168300000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.168800000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.169300000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.169900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.170400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.170900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.171400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.171900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.172500000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.172900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.173400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.174000000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.174400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.174900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.175400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.176000000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.176500000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.176900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.177400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.177900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.178400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.178900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.179400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.180000000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.180400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.181000000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.181500000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.182000000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.182500000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.183000000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.183600000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.184000000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.184500000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.185000000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.185600000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.186100000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.186700000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.187300000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.187900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.188300000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.188900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.189300000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.189800000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.190300000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.190900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.191400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.191900000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.192400000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.193000000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.193500000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.194000000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.194600000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.195200000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.195700000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.196200000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.196600000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.197100000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.197700000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.198100000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.198600000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.199200000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.199600000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.200000000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.200500000000000000e+04,8.402007563196373212e+02,5.242613639262376637e+02,8.402007563196373212e+02,5.242613639262376637e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.201100000000000000e+04,8.423220766631969809e+02,5.249684707074241032e+02,8.423220766631969809e+02,5.249684707074241032e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.201500000000000000e+04,8.451505037879433075e+02,5.235542571450511105e+02,8.451505037879433075e+02,5.235542571450511105e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.202100000000000000e+04,8.451505037879433075e+02,5.235542571450511105e+02,8.451505037879433075e+02,5.235542571450511105e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.202500000000000000e+04,8.501002512562490665e+02,5.214329368014913371e+02,8.501002512562490665e+02,5.214329368014913371e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.203000000000000000e+04,8.543428919433682722e+02,5.200187232391183443e+02,8.543428919433682722e+02,5.200187232391183443e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.203500000000000000e+04,8.543428919433682722e+02,5.200187232391183443e+02,8.543428919433682722e+02,5.200187232391183443e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.204000000000000000e+04,8.571713190681144852e+02,5.186045096767452378e+02,8.571713190681144852e+02,5.186045096767452378e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.204500000000000000e+04,8.621210665364202441e+02,5.150689757708121306e+02,8.621210665364202441e+02,5.150689757708121306e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.205000000000000000e+04,8.621210665364202441e+02,5.150689757708121306e+02,8.621210665364202441e+02,5.150689757708121306e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.205500000000000000e+04,8.649494936611664571e+02,5.122405486460659176e+02,8.649494936611664571e+02,5.122405486460659176e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.206100000000000000e+04,8.649494936611664571e+02,5.122405486460659176e+02,8.649494936611664571e+02,5.122405486460659176e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.206500000000000000e+04,8.706063479106587693e+02,5.094121215213199321e+02,8.706063479106587693e+02,5.094121215213199321e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.207100000000000000e+04,8.748489885977783160e+02,5.079979079589469393e+02,8.748489885977783160e+02,5.079979079589469393e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.207500000000000000e+04,8.748489885977783160e+02,5.079979079589469393e+02,8.748489885977783160e+02,5.079979079589469393e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.208000000000000000e+04,8.783845225037108548e+02,5.058765876153872227e+02,8.783845225037108548e+02,5.058765876153872227e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.208600000000000000e+04,8.783845225037108548e+02,5.058765876153872227e+02,8.783845225037108548e+02,5.058765876153872227e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.209200000000000000e+04,8.819200564096438484e+02,5.037552672718276199e+02,8.819200564096438484e+02,5.037552672718276199e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.209700000000000000e+04,8.854555903155762735e+02,5.030481604906408961e+02,8.854555903155762735e+02,5.030481604906408961e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.210200000000000000e+04,8.854555903155762735e+02,5.030481604906408961e+02,8.854555903155762735e+02,5.030481604906408961e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.210700000000000000e+04,8.896982310026955929e+02,5.002197333658948537e+02,8.896982310026955929e+02,5.002197333658948537e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.211200000000000000e+04,8.946479784710014656e+02,4.980984130223351372e+02,8.946479784710014656e+02,4.980984130223351372e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.211700000000000000e+04,8.946479784710014656e+02,4.980984130223351372e+02,8.946479784710014656e+02,4.980984130223351372e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.212300000000000000e+04,8.988906191581207850e+02,4.952699858975890947e+02,8.988906191581207850e+02,4.952699858975890947e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.212700000000000000e+04,9.031332598452399907e+02,4.938557723352159883e+02,9.031332598452399907e+02,4.938557723352159883e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.213200000000000000e+04,9.031332598452399907e+02,4.938557723352159883e+02,9.031332598452399907e+02,4.938557723352159883e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.213800000000000000e+04,9.087901140947324166e+02,4.910273452104697753e+02,9.087901140947324166e+02,4.910273452104697753e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.214200000000000000e+04,9.087901140947324166e+02,4.910273452104697753e+02,9.087901140947324166e+02,4.910273452104697753e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.214800000000000000e+04,9.144469683442248424e+02,4.867847045233505128e+02,9.144469683442248424e+02,4.867847045233505128e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.215200000000000000e+04,9.222251429372768143e+02,4.846633841797910236e+02,9.222251429372768143e+02,4.846633841797910236e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.215700000000000000e+04,9.222251429372768143e+02,4.846633841797910236e+02,9.222251429372768143e+02,4.846633841797910236e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.216200000000000000e+04,9.314175310927021201e+02,4.782994231491120445e+02,9.314175310927021201e+02,4.782994231491120445e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.216700000000000000e+04,9.406099192481269711e+02,4.733496756808060582e+02,9.406099192481269711e+02,4.733496756808060582e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.217200000000000000e+04,9.406099192481269711e+02,4.733496756808060582e+02,9.406099192481269711e+02,4.733496756808060582e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.217700000000000000e+04,9.498023074035522768e+02,4.712283553372467395e+02,9.498023074035522768e+02,4.712283553372467395e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.218300000000000000e+04,9.568733752154175818e+02,4.655715010877539726e+02,9.568733752154175818e+02,4.655715010877539726e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.218800000000000000e+04,9.568733752154175818e+02,4.655715010877539726e+02,9.568733752154175818e+02,4.655715010877539726e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.219300000000000000e+04,9.625302294649102350e+02,4.627430739630079302e+02,9.625302294649102350e+02,4.627430739630079302e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.219800000000000000e+04,9.625302294649102350e+02,4.627430739630079302e+02,9.625302294649102350e+02,4.627430739630079302e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.220300000000000000e+04,9.674799769332162214e+02,4.592075400570754482e+02,9.674799769332162214e+02,4.592075400570754482e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.220800000000000000e+04,9.738439379638948594e+02,4.570862197135155043e+02,9.738439379638948594e+02,4.570862197135155043e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.221400000000000000e+04,9.738439379638948594e+02,4.570862197135155043e+02,9.738439379638948594e+02,4.570862197135155043e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.221800000000000000e+04,9.766723650886408450e+02,4.556720061511421136e+02,9.766723650886408450e+02,4.556720061511421136e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.222300000000000000e+04,9.809150057757603918e+02,4.528435790263963554e+02,9.809150057757603918e+02,4.528435790263963554e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.222800000000000000e+04,9.809150057757603918e+02,4.528435790263963554e+02,9.809150057757603918e+02,4.528435790263963554e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.223400000000000000e+04,9.879860735876256967e+02,4.486009383392769791e+02,9.879860735876256967e+02,4.486009383392769791e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.223800000000000000e+04,9.879860735876256967e+02,4.486009383392769791e+02,9.879860735876256967e+02,4.486009383392769791e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.224400000000000000e+04,9.936429278371181226e+02,4.457725112145307094e+02,9.936429278371181226e+02,4.457725112145307094e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.224800000000000000e+04,9.985926753054241090e+02,4.436511908709707654e+02,9.985926753054241090e+02,4.436511908709707654e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.225300000000000000e+04,9.985926753054241090e+02,4.436511908709707654e+02,9.985926753054241090e+02,4.436511908709707654e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.225800000000000000e+04,1.002835315992543201e+03,4.408227637462251778e+02,1.002835315992543201e+03,4.408227637462251778e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.226400000000000000e+04,1.007785063460849187e+03,4.358730162779194757e+02,1.007785063460849187e+03,4.358730162779194757e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.226900000000000000e+04,1.007785063460849187e+03,4.358730162779194757e+02,1.007785063460849187e+03,4.358730162779194757e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.227400000000000000e+04,1.011320597366782067e+03,4.351659094967328087e+02,1.011320597366782067e+03,4.351659094967328087e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.227900000000000000e+04,1.019805878741020251e+03,4.309232688096131483e+02,1.019805878741020251e+03,4.309232688096131483e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.228400000000000000e+04,1.019805878741020251e+03,4.309232688096131483e+02,1.019805878741020251e+03,4.309232688096131483e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.229000000000000000e+04,1.024755626209326238e+03,4.288019484660532612e+02,1.024755626209326238e+03,4.288019484660532612e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.229400000000000000e+04,1.024755626209326238e+03,4.288019484660532612e+02,1.024755626209326238e+03,4.288019484660532612e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.229900000000000000e+04,1.028291160115258890e+03,4.252664145601208361e+02,1.028291160115258890e+03,4.252664145601208361e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.230400000000000000e+04,1.034655121145937983e+03,4.217308806541885815e+02,1.034655121145937983e+03,4.217308806541885815e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.231000000000000000e+04,1.034655121145937983e+03,4.217308806541885815e+02,1.034655121145937983e+03,4.217308806541885815e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.231500000000000000e+04,1.038190655051870635e+03,4.181953467482554743e+02,1.038190655051870635e+03,4.181953467482554743e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.232100000000000000e+04,1.040311975395430409e+03,4.174882399670687505e+02,1.040311975395430409e+03,4.174882399670687505e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.232500000000000000e+04,1.040311975395430409e+03,4.174882399670687505e+02,1.040311975395430409e+03,4.174882399670687505e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.233100000000000000e+04,1.042433295738989955e+03,4.153669196235092613e+02,1.042433295738989955e+03,4.153669196235092613e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.233500000000000000e+04,1.045261722863736168e+03,4.125384924987629347e+02,1.045261722863736168e+03,4.125384924987629347e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.234100000000000000e+04,1.045261722863736168e+03,4.125384924987629347e+02,1.045261722863736168e+03,4.125384924987629347e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.234600000000000000e+04,1.047383043207295714e+03,4.104171721552033318e+02,1.047383043207295714e+03,4.104171721552033318e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.235100000000000000e+04,1.047383043207295714e+03,4.104171721552033318e+02,1.047383043207295714e+03,4.104171721552033318e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.235500000000000000e+04,1.049504363550855260e+03,4.097100653740164944e+02,1.049504363550855260e+03,4.097100653740164944e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.236000000000000000e+04,1.051625683894415033e+03,4.075887450304570621e+02,1.051625683894415033e+03,4.075887450304570621e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.236600000000000000e+04,1.051625683894415033e+03,4.075887450304570621e+02,1.051625683894415033e+03,4.075887450304570621e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.237100000000000000e+04,1.053747004237974807e+03,4.054674246868975729e+02,1.053747004237974807e+03,4.054674246868975729e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.237600000000000000e+04,1.055868324581534580e+03,4.047603179057109628e+02,1.055868324581534580e+03,4.047603179057109628e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.238000000000000000e+04,1.055868324581534580e+03,4.047603179057109628e+02,1.055868324581534580e+03,4.047603179057109628e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.238600000000000000e+04,1.056575431362721019e+03,4.040532111245245801e+02,1.056575431362721019e+03,4.040532111245245801e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.239000000000000000e+04,1.056575431362721019e+03,4.040532111245245801e+02,1.056575431362721019e+03,4.040532111245245801e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.239500000000000000e+04,1.058696751706280565e+03,4.019318907809649772e+02,1.058696751706280565e+03,4.019318907809649772e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.240000000000000000e+04,1.060110965268653672e+03,4.005176772185915866e+02,1.060110965268653672e+03,4.005176772185915866e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.240500000000000000e+04,1.060110965268653672e+03,4.005176772185915866e+02,1.060110965268653672e+03,4.005176772185915866e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.241000000000000000e+04,1.062232285612213218e+03,3.983963568750320405e+02,1.062232285612213218e+03,3.983963568750320405e+02,7.730000000000000000e+02,9.730000000000000000e+02
